2658:0.7830273,0.90745485,0.5166172,0.71536815,0.0974015,0.29299748,0.35328066,0.3485391,0.19869173,0.25388718
14097:0.0044716597,0.15490365,0.91102123,0.23982811,0.4042585,0.8871176,0.30574846,0.49763227,0.17650342,0.22672713
532:0.21957904,0.76595426,0.096837774,0.7080959,0.5142809,0.4909254,0.4029681,-0.004836294,0.80369735,0.8144384
7162:0.30320013,0.17554069,0.4302857,0.9650315,0.80296075,0.42835474,0.87984765,0.29775393,0.44457245,0.984007
9710:0.8536823,0.83341944,0.871441,0.66854143,0.68342996,0.38654137,0.13567388,0.7895918,0.85142374,0.55160916
9028:0.8970239,0.38718343,0.51374555,0.84866786,0.5426532,0.2941532,0.45429885,0.60605013,0.75088775,0.84667957
1994:0.59470475,0.4504764,0.22845519,0.39561093,0.44314957,0.29039013,0.6971929,0.81166685,0.27233922,0.23784304
2407:0.8362441,0.7900889,0.88767576,0.058292985,0.23435855,0.25532067,0.7642741,0.1983465,0.6638204,0.613569
64438:0.49504232,0.024185538,0.42196488,0.09761107,0.33857787,0.22452044,0.5569755,0.6011584,0.9009707,0.62335944
4354:0.6353023,0.7085136,0.29635847,0.9811528,0.33015049,0.68043303,0.53742516,0.9287667,0.108329415,0.7940694
6902:0.80442107,0.65965927,0.16783428,0.05476427,0.98571765,0.7739104,0.23450768,0.08594251,0.75301135,0.668481
64860:0.55140495,0.38586044,0.88453233,0.34615266,0.14774168,0.2123295,0.87256455,0.9176413,0.9886267,0.44538486
2954:0.47194386,0.77502227,0.91436553,0.459262,0.34565723,0.32072008,0.44737566,0.6308348,0.90566516,0.51280963
3367:0.1606543,0.49565983,0.8210746,0.5786449,0.1749748,0.72042775,0.7231225,0.6720214,0.95172155,0.47354388
32077:0.8628328,0.59052944,0.4114114,0.38736355,0.9179747,0.4121307,0.6226183,0.11611271,0.24642861,0.12947237
52784:0.6984296,0.75200474,0.7289822,0.8699156,0.29497123,0.65667176,0.30930126,0.3260213,0.6960089,0.4838686
47275:0.7369627,0.50168705,0.2532271,0.23901391,0.31381512,0.24934351,0.85198617,0.43146288,0.27592134,0.8216051
1169:0.8444381,0.1351955,0.24482119,0.26940048,0.2229302,0.70135105,0.6778476,0.48957992,0.6021651,0.17461717
38106:0.09355605,0.840732,0.5997474,0.61996365,0.02276349,0.30298495,0.2919886,0.658092,0.72075105,0.7640351
2048:0.38849676,0.5508292,0.7700498,0.033253193,0.24721277,0.90998805,0.7687713,0.6439282,0.5726819,0.62326634
4910:0.4807601,0.6073499,0.5624645,0.024894,0.8510072,0.4255407,0.109669566,0.29105484,0.4865893,0.27722406
2398:0.33832252,0.6066072,0.60405564,0.317075,0.443478,0.1889168,0.595631,0.51050866,0.36555016,0.84933066
3923:0.6688876,0.798712,0.44856572,0.14602315,0.29162586,0.92282975,0.20822072,0.9641789,0.3976233,0.4368521
23796:0.33965755,0.033256054,0.3858788,0.7443036,0.88253677,0.20416892,0.28013515,0.5682703,0.09773648,0.09984064
37469:0.49801862,0.18403566,0.14280844,0.7908293,0.34102392,0.15653455,0.76474535,0.7394825,0.05914855,0.15611982
4991:0.9806646,0.7814685,0.66310275,0.08399224,0.11327064,0.8548082,0.24414146,0.8490162,0.8347999,0.49764657
19041:0.9536077,0.8074573,0.81008327,0.50681186,0.53868854,0.49748552,0.2967453,0.20591366,0.11189377,0.8639592
4345:0.2841617,0.2847314,0.55263174,0.4442675,0.06599021,0.6172646,0.70702267,0.7004926,0.8066224,0.5851561
67776:0.608899,0.022889733,0.8481221,0.1537795,0.8235452,0.0041673183,0.21515965,0.3828994,0.024457335,0.22590065
3358:0.83487606,0.2577299,0.44651842,0.122953296,0.10668552,0.2746458,0.83279073,0.34456313,0.86248696,0.8039793
10365:0.33660603,0.70085084,0.5086719,0.17936552,0.61344075,0.30254948,0.26650143,0.20037925,0.73763704,0.75280833
21107:0.92540693,0.110958934,0.62808704,0.4662485,0.66944766,0.7538351,0.786302,0.75073254,0.034335256,0.41855323
10027:0.24419749,0.8394691,0.436175,0.40756285,0.6089636,0.5954927,0.7392638,0.07096505,0.14676023,0.25548565
22336:0.46032536,0.34247482,0.075565934,0.53783965,0.86538684,0.6068287,0.56585896,0.54653823,0.9804095,0.7431977
983:0.29081535,0.60039794,0.45631862,0.27922952,0.62296426,0.4564749,0.57522655,0.45383465,0.19816446,0.7483016
86521:0.57975686,0.5069823,0.036002398,0.037446737,0.8830986,0.25287867,0.7213954,0.6405554,0.78719175,0.20234478
10888:0.74360013,0.5266924,0.84764934,0.67574775,0.3199265,0.044561625,0.18185365,0.5856458,0.81989264,0.77852917
4599:0.6313821,0.4039787,0.9091737,0.28255904,0.109496474,0.32629323,0.653463,0.04513693,0.4789412,0.3050617
50786:0.584368,0.27149773,0.33996868,0.6986749,0.85414326,0.5670811,0.9142704,0.66213095,0.80042064,0.13058186
17249:0.4729141,0.44630754,0.2474004,0.2670833,0.9034519,0.8507695,0.6480068,0.1231761,0.5770242,0.9885683
30115:0.015470266,0.41693163,0.14462173,0.49017215,0.37587512,0.11595297,0.58361435,0.29054403,0.39076412,0.6768993
1073:0.7711406,0.09809625,0.24208224,0.6775937,0.3589909,0.19966602,0.38163793,0.27337313,0.5047991,0.81011736
3684:0.19454849,0.08551276,0.44426465,0.22416866,0.63478434,0.07843733,0.19528306,0.52657413,0.5894058,0.80143774
62790:0.498263,0.7282754,0.7358937,0.687014,0.84629416,0.6808983,0.991382,0.23997033,0.27985668,0.03331256
16271:0.45556152,0.07450819,0.27513885,0.4896729,0.72166944,0.8555006,0.7487631,0.7594135,0.21969366,0.5604669
65383:0.10135996,0.29422677,0.7608665,0.76127887,0.20247817,0.5070367,0.4381374,0.4537208,0.56283116,0.18252504
44398:0.9113071,0.24824226,0.13694143,0.4114927,0.08813739,0.58398604,0.27444506,0.7286273,0.9700823,0.76527274
18864:0.9348775,0.57457197,0.40014386,0.5445554,0.7244936,0.9830836,0.34983563,0.3404231,0.5269526,0.70086884
5227:0.9309181,0.2114495,0.67266655,0.8725493,0.48030698,0.5658264,0.13587844,0.10701597,0.8952377,0.12588525
23045:0.34470212,0.9704107,0.03123808,0.15988159,0.040155888,0.090400696,0.8201848,0.83364475,0.32082868,0.50965405
10063:0.9030762,0.33948398,0.995991,0.61331785,0.0033749342,0.01032877,0.34200978,0.96324754,0.024469733,0.18208313
8322:0.78603685,0.73940337,0.0987308,0.645265,0.34832454,0.9056721,0.102722645,0.8121468,0.15515542,0.8186635
472:0.37681282,0.49447653,0.2112988,0.6563712,0.50431335,0.5128478,0.4433925,0.9245254,0.047901016,0.80541843
7174:0.47238898,0.45712018,0.7987107,0.8228396,0.022460103,0.5895947,0.4176377,0.83614457,0.95321035,0.7856436
38665:0.30227053,0.5239432,0.8220074,0.52937293,0.82384574,0.927634,0.7444811,0.39484537,0.19139636,0.30989254
19824:0.24666429,0.81827295,0.96742857,0.10673869,0.6242279,0.87885535,0.41718602,0.603433,0.56547284,0.59827113
10924:0.40410066,0.3814993,0.7034776,0.39020848,0.58803046,0.4001696,0.28956604,0.43621123,0.101627946,0.015611291
20174:0.88811326,0.14571095,0.46665764,0.16076684,0.32150805,0.52601254,0.62696517,0.3522067,0.9399779,0.5318508
54895:0.886462,0.7856864,0.9107561,0.8479382,0.04039395,0.19007897,0.83389723,0.65355766,0.8764603,0.35078287
58331:0.31028306,0.47487175,0.2675556,0.558071,0.25204313,0.94032013,0.8800881,0.85119927,0.005146265,0.5847963
33237:0.112463,0.40435684,0.49203146,0.23832309,0.61733246,0.25225246,0.8205025,0.90501153,0.14626777,0.9860041
71744:0.8443055,0.75132775,0.71366286,0.78926075,0.87116456,0.16454339,0.25555348,0.7294593,0.03788781,0.7628875
35184:0.33972132,0.47718143,0.3823595,0.8588116,0.7160175,0.39620388,0.7118391,0.9256599,0.81832814,0.52037287
14172:0.30212688,0.9402375,0.6587049,0.6438081,0.9548056,0.50796247,0.6168015,0.78286135,0.7511637,0.6391326
3935:0.0077797174,0.27078402,0.11177921,0.54928553,0.7521417,0.3319775,0.56567883,0.3189472,0.6041398,0.3304938
6142:0.5698663,0.13971114,0.5175251,0.94545054,0.34131265,0.34697235,0.58262205,0.15298104,0.24363482,0.67687404
33524:0.063548446,0.08177948,0.850616,0.5859444,0.7066896,0.12428284,0.1488061,0.19215202,0.88254523,0.12590718
24651:0.84524775,0.71320486,0.99534297,0.89003634,0.18498683,0.090572834,0.25311625,0.13252199,0.91274095,0.85414684
8017:0.4080491,0.07004392,0.023983479,0.18576455,0.022927642,0.7789682,0.032491088,0.0021094084,0.54064083,0.21609533
10655:0.9570478,0.52365434,0.054417253,0.7586739,0.60072863,0.7824006,0.3836503,0.24604976,0.20306969,0.5733695
5487:0.3785417,0.37138808,0.38152218,0.78601325,0.21704853,0.25937426,0.015679717,0.70696485,0.87833965,0.38672137
1091:0.7780224,0.27627134,0.48018646,0.49719167,0.3606192,0.44811094,0.7871944,0.71031046,0.92331564,0.49907076
750:0.99283314,0.19255555,0.028582573,0.525506,0.28893602,0.7696599,0.10837197,0.56879413,0.40600705,0.20458579
723:0.53121805,0.976889,0.8874304,0.3205092,0.2841332,0.87244046,0.57003415,0.6569823,0.9379922,0.8194262
56492:0.6551111,0.020162582,0.15478194,0.21086955,0.3107072,0.41292942,0.5122137,0.7599908,0.4042039,0.8492458
13741:0.5067216,0.9037316,0.33798802,0.48669946,0.92148936,0.017522216,0.91694534,0.6293411,0.720245,0.7972264
418:0.634887,0.38872778,0.5473808,0.61037505,0.105763614,0.27248663,0.88285476,0.015016846,0.85025674,0.54336184
77:0.37333363,0.7560833,0.98524374,0.041324094,0.18210173,0.013735864,0.1943621,0.5675669,0.42619082,0.14117765
14468:0.8847139,0.062369823,0.48276842,0.32792127,0.063860536,0.8435743,0.2906705,0.83895195,0.8821157,0.012835264
86:0.20580511,0.38200986,0.48405463,0.35009456,0.9806371,0.52821213,0.02950477,0.24828495,0.056407005,0.9300303
6438:0.011526465,0.049729824,0.8613317,0.18410599,0.7651676,0.5727211,0.09949112,0.1866777,0.9673195,0.37736237
4581:0.5662128,0.8036866,0.004492283,0.6540508,0.7729213,0.76964414,0.5140717,0.23796892,0.56454945,0.8184438
9399:0.52730954,0.28373826,0.40152287,0.67333984,0.64988554,0.90916836,0.9005219,0.07479143,0.50467753,0.48405576
34170:0.5126784,0.50934327,0.40772557,0.4763844,0.76923573,0.21365392,0.6853024,0.56865036,0.72994506,0.3888502
6519:0.68184245,0.46165454,0.46071303,0.6366532,0.3165728,0.9648663,0.11245489,0.9678525,0.1529398,0.31635404
59677:0.74325955,0.63526416,0.15210605,0.9028895,0.7337713,0.84555376,0.4007448,0.97325885,0.85493326,0.2567445
32842:0.16003251,0.6604941,0.33185518,0.46267915,0.402732,0.38052928,0.03581512,0.96944165,0.25691783,0.16661382
1773:0.6835941,0.43613172,0.69160414,0.7776114,0.64099646,0.66576195,0.9308946,0.13622272,0.24313557,0.7575141
373:0.53605473,0.02613816,0.29415587,0.9412884,0.58970386,0.87733465,0.35595542,0.9277184,0.59935266,0.40555286
32:0.015900997,0.70264435,0.26833498,0.7639933,0.27459925,0.16178703,0.96294284,0.48462397,0.47888884,0.12002675
8161:0.6109067,0.646891,0.28319502,0.5760248,0.75294554,0.6219231,0.17782211,0.2000562,0.19149661,0.92277634
1154:0.108088255,0.8950896,0.88479567,0.23294139,0.47726738,0.36378443,0.31463587,0.34618783,0.895646,0.42418277
68:0.6593499,0.18366443,0.5571659,0.5268811,0.63023895,0.85522753,0.56685203,0.16820692,0.27849165,0.3249798
41:-0.006551411,0.6405486,0.5836402,0.58117884,0.36294672,0.5103565,0.20355463,0.49508363,0.94273216,0.11135592
21152:0.05692005,0.83905876,0.57735693,0.7761395,0.47128224,0.79961526,0.0041017532,0.88908744,0.7832452,0.52067685
68676:0.1309793,0.10928571,0.32099283,0.09066892,0.044196367,0.20885193,0.6872618,0.89245486,0.31830704,0.9870442
481:0.9548506,0.91863316,0.107837915,0.020294785,0.46647343,0.7098951,0.5446834,0.63974583,0.5722989,0.6459706
34457:0.4141431,0.03399098,0.83518887,0.32526731,0.32924592,0.9809439,0.6415863,0.5560602,0.7648461,0.9578104
1333:0.22325635,0.9891516,0.72024834,0.6249285,0.4725933,0.89666593,0.47110176,0.14980471,0.00564456,0.6643218
49198:0.5664289,0.64282644,0.32518005,0.2730471,0.5399413,0.18959701,0.6910392,0.50403893,0.52133095,0.244151
2428:0.9574747,0.76773334,0.7931477,0.43499994,0.04741144,0.86571205,0.48641765,0.7134037,0.18424463,0.40096736
1683:0.57879937,0.5718293,0.4271363,0.9116645,0.8399544,0.2036593,0.15553498,0.1713854,0.93786,0.052705407
2742:0.56932044,0.4244306,0.5081774,0.48508072,0.7455956,0.25963938,0.822827,0.018250108,0.9669459,0.83698833
23449:0.6097845,0.7418618,0.043720126,0.941434,0.26969922,0.8156196,0.19565368,0.82205296,0.54244554,0.46886694
20901:0.080871105,0.026931405,0.7517108,0.02323091,0.39042473,0.29233408,0.6301986,0.9885478,0.8521906,0.8210063
660:0.047702312,0.7372613,0.57946885,0.9938103,0.4906845,0.52540326,0.09138584,0.09715748,0.49294853,0.21670711
41581:0.8021276,0.51896167,0.15884149,0.9572294,0.5158273,0.3291347,0.75235724,0.75242066,0.831373,0.16897249
22803:0.42675436,0.9387802,0.2053082,0.7153735,0.576934,0.7712989,0.41512775,0.7079873,0.06461012,0.3331052
355:0.87672716,0.043856032,0.6843637,0.70961684,0.5239175,0.16222867,0.23404208,0.7280665,0.71078223,0.03751058
367:0.5680123,0.16775973,0.68705744,0.427767,0.12576275,0.43139952,0.23878992,0.6504856,0.43500346,0.32996982
708:0.4334594,0.3766073,0.56021297,0.22149742,0.41511762,0.6055113,0.61755776,0.21122396,0.38204634,0.05886805
9949:0.034369588,0.03704202,0.5540987,0.3718425,0.13896728,0.61965895,0.74605465,0.5021832,0.87025607,0.57658315
25156:0.700928,0.110437274,0.97800946,0.74496603,0.29121947,0.8103745,0.99748623,0.44678986,0.18356884,0.29376101
46240:0.74744546,0.4938258,0.98961794,0.22320676,0.4948169,0.6451911,0.06443322,0.090014696,0.97355676,0.09918177
62:0.2302602,0.45630836,0.15320547,0.74654585,0.8265032,0.17350201,0.28088045,0.97090286,0.35428512,0.8728115
7069:0.34282744,0.7231959,0.9443656,0.9743488,0.1503582,0.26287222,0.6181207,0.046821594,0.6096525,0.7844324
24510:0.42639816,0.60497415,0.8063166,0.66102993,0.36842728,0.9122473,0.90275025,0.7680479,0.16547632,0.5544342
44715:0.23197532,0.7164104,0.56696105,0.121938944,0.48925865,0.19152951,0.21289313,0.09974289,0.023976088,0.48445845
8630:0.3821348,0.28330362,0.89698946,0.5462673,0.34414315,0.27992928,0.30460906,0.6001278,0.35965872,0.15847218
28969:0.48332584,0.5852159,0.80518365,0.66033995,0.87400985,0.122397184,0.20104527,0.89811206,0.1357503,0.3494488
20069:0.84846973,0.88580656,0.028797746,0.6075176,0.5647291,0.1989125,0.91021395,0.9305153,0.3872819,0.6496434
1354:0.18448853,0.22388947,0.90089154,0.6182604,0.85588205,0.7444892,0.85525465,0.30605125,0.28711903,0.47843575
82199:0.12547791,0.69797635,0.12119818,0.81689477,0.5044842,0.48364878,0.3718753,0.34681892,0.9758012,0.7764015
1704:0.48983896,0.91033065,0.25576305,0.42316008,0.70728564,0.049200177,0.9594506,0.3735603,0.74788773,0.29069412
1677:0.5505192,0.20755577,0.9427644,0.14628172,0.42809272,0.77987933,0.54586196,0.68526924,0.56057274,0.14400923
4763:0.060082912,0.22972679,0.4538083,0.10163653,0.24983132,0.517707,0.95956624,0.18940353,4.851818E-4,0.5763941
8370:0.60921574,0.16808665,0.3048197,0.32611692,0.18104327,0.20457983,0.6729386,0.87898695,0.31486464,0.97085273
1336:0.89347696,0.42052686,0.28703845,0.9602146,0.8559638,0.9128314,0.76063037,0.36609864,0.09558177,0.21701205
376:0.404131,0.53691024,0.6580702,0.18021928,0.7330496,0.91513157,0.65480304,0.6951562,0.30945817,0.5207765
2556:0.849318,0.56830966,0.44031763,0.15101087,0.81651855,0.49008906,0.8472756,0.89142215,0.30537653,0.8656409
349:0.43348747,0.64474726,0.9650146,0.1502657,0.09189728,0.39375547,0.68002665,0.30576152,0.46609867,0.19121411
8:-0.019228429,0.8045022,0.44667858,0.60414594,0.48810783,0.7800828,0.5513551,0.57086354,0.60820866,0.25061655
5185:0.97390807,0.4484452,0.53106844,0.24085963,0.34236288,0.75601614,0.91230905,0.68236303,0.34183335,0.013757348
27417:0.9519893,0.3246528,0.6586517,0.9559729,0.4579891,0.46194744,0.069205165,0.08378804,0.01182282,0.7302631
13035:0.5003687,0.78909194,0.74030375,0.52993274,0.69808435,0.8909446,0.96508014,0.97144175,0.83574367,0.9043422
26:0.7061816,0.22522047,0.5099183,0.13245389,0.594456,0.8912678,0.47215778,0.18846336,0.9338821,0.811413
2332:0.66683877,0.39404738,0.28087866,0.7135805,0.29158962,0.36152816,0.43511355,0.76805806,0.13274741,0.5059589
2987:0.92482257,0.7906457,0.5627464,0.13465166,0.48053598,0.6127273,0.65725505,0.79480994,0.1999886,0.7189729
1964:0.45206714,0.6382104,0.053346276,0.1708647,0.95167494,0.8165649,0.32497466,0.35229456,0.1599865,0.22450209
5391:0.5643343,0.94588697,0.44851184,0.8312937,0.1843884,0.14152932,0.25056374,0.46229506,0.123638034,0.59823203
9034:0.9860562,0.52285683,0.028230667,0.076758265,0.75894654,0.5555091,0.1469152,0.54157233,0.83247364,0.11295903
2000:0.37230515,0.7412163,0.6460278,0.80899644,0.67178595,0.32335508,0.9766309,0.5216601,0.56234145,0.5213026
9007:0.9598787,0.91665757,0.1280266,0.13345623,0.074578285,0.87304926,0.7761357,0.09262729,0.7158539,0.1128571
7607:0.9663826,0.34347975,0.90852153,0.9359095,0.4534601,0.43765903,0.55561423,0.17676103,0.94735086,0.3415954
35734:0.09398627,0.32389188,0.98241687,0.43143594,0.87583923,0.66073096,0.5518298,0.84280753,0.6536077,0.31655455
331:0.5863584,0.56069267,0.37411672,0.67879325,0.9025215,0.6761536,0.83583736,0.81464815,0.28383824,0.94176304
645:0.15628672,0.6107998,0.731177,0.36192143,0.070477724,0.04713428,0.15287006,0.93456995,0.6946732,0.59785604
10227:0.52777743,0.48503637,0.69271755,0.9585724,0.51885617,0.31456232,0.033480167,0.97623384,0.42655873,0.28436565
20670:0.34685206,0.0030955076,0.9139739,0.06558001,0.96725416,0.46330047,0.33036923,0.81665814,0.6343932,0.2729844
3947:0.47000802,0.9253032,0.6974968,0.61195815,0.0388124,0.5094583,0.9142034,0.6982676,0.3044983,0.72979677
654:0.5770614,0.9652896,0.49192405,0.021749735,0.4465282,0.08106804,0.9898763,0.008253217,0.16164911,0.40159082
2520:0.35579765,0.7586019,0.57191455,0.843294,0.29231322,0.9453852,0.09153175,0.9320551,0.21446419,0.028291583
21020:0.6857772,0.24161446,0.20301032,0.3594092,0.7767303,0.044694424,0.42255497,0.29385364,0.37729788,0.026425242
7760:0.9019451,0.8389386,0.57082,0.91050446,0.31697083,0.39810145,0.773383,0.9867587,0.06766069,0.14780986
31329:0.38370848,0.43415284,0.3961922,0.7311945,0.7473985,0.2086178,0.43035817,0.44230008,0.42169094,0.4569099
9563:0.66959095,0.9788728,0.76263344,0.6250607,0.92692554,0.9272324,0.52456844,0.3339889,0.86693037,0.6341144
44661:0.7103822,0.8379369,0.26479006,0.9406105,0.24328077,0.37797678,0.8663591,0.80986035,0.05768168,0.09420967
76430:0.36821795,0.16380668,0.4092909,0.95137346,0.29818165,0.78292096,0.36029625,0.34744823,0.40058577,0.7427069
8890:0.18228805,0.9713737,0.48349524,0.48674142,0.3862338,0.046166062,0.8200524,0.23201942,0.652614,0.62072945
1605:0.2431022,0.61495924,0.45770776,0.36847305,0.095508814,0.27112508,0.7480415,0.9564909,0.410128,0.41736853
4503:0.28335238,0.7236091,0.035767913,0.20019591,0.48934639,0.5713037,0.56257033,0.3357457,0.85776365,0.17269826
4575:0.90970445,0.030125618,0.25643468,0.5464294,0.97576106,0.98854625,0.98213696,0.2532947,0.838627,0.22860181
21307:0.85029185,0.01174736,0.24896538,0.1087656,0.23858011,0.34574497,0.74765885,0.60229015,0.6577778,0.09182632
295:0.5715253,0.5107616,0.51086116,0.2347529,0.23427807,0.95009875,0.6400709,0.75799495,0.28859192,0.60826164
60021:0.37249076,0.76070344,0.88370275,0.19042838,0.5659795,0.50020874,0.24840748,0.43364918,0.3310908,0.50492406
16247:0.28816342,0.962623,0.9746828,0.80822694,0.60348153,0.53866553,0.65000546,0.6597309,0.952749,0.52378476
3238:0.90062845,0.69804597,0.64725554,0.74640334,0.07286239,0.68517613,0.82916164,0.034879923,0.41276944,0.64953494
46554:0.9974406,0.778438,0.6305598,0.17962265,0.14158463,0.8212514,0.53101647,0.5773865,0.32217515,0.40467668
2996:0.5872941,0.41434622,0.40266848,0.47615337,0.11632645,0.2315687,0.066933036,0.6170778,0.7813581,0.50522935
2664:0.44615924,0.99689496,0.8598361,0.6850549,0.3525039,0.869959,0.008898973,0.30448127,0.6413946,0.69583213
3875:0.6983247,0.7218205,0.39729285,0.69674206,0.895738,0.05387485,0.48533034,0.261379,0.4828112,0.4925686
92750:0.7341368,0.7634969,0.1754111,0.7422557,0.32965577,0.105415344,0.69568574,0.62021196,0.58315945,0.35958874
